service_name,motor_type,price
VISIT FEE,PCX 160 ABS,0.0
JASA PASANG 25000,REVO FIT,25000.0
PENGGANTIAN RANTAI KETENG ,CBR 150R STD,55000.0
PENGGANTIAN RADIATOR COOLANT,CBR 150R STD,5000.0
SETEL VELG DEPAN,SUPRA X 125 CW MMC,75000.0
KPB 2,SUPRA X 125 CW MMC,0.0
JASA PASANG 20000,NEW VARIO ESP CBS ADVANCE,20000.0
PEMBERSIHAN CVT,SCOOPY STYLISH,25000.0
KPB 3,SCOOPY STYLISH,0.0
JASA PASANG 115000,BEAT FI SW,115000.0
JASA PASANG 75000,BeAT Sporty CBS ISS Deluxe,75000.0
PENGGANTIAN BELT DRIVE / ROLLER,VARIO 125 CBS,50000.0
PEMERIKSAAN LAIN - LAIN,SUPRA X 125 CW MMC,0.0
PENGGANTIAN OLI SHOCKBREAKER,ALL NEW SCOOPY PLAYFUL,25000.0
PAKET KURAS MASTER REM,REVO CW FI,30000.0
JASA PASANG 10000,SUPRA X 125 PGM FI CW DD,10000.0
PENGGANTIAN MASTER REM DEPAN,SUPRA X 125 PGM FI CW DD,50000.0
SETEL VELG DEPAN,VARIO 125 CBS ISS,75000.0
JASA PASANG 15000,REVO FIT FI,15000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,New Supra GTR150 Sporty,105000.0
PENGGANTIAN KANVAS KOPLING,NEW VARIO ESP CBS,40000.0
JASA PASANG 25000,VARIO 125 CBS ISS SP,25000.0
BONGKAR MESIN,NEW VARIO 150,250000.0
JASA PASANG 80000,NEW BEAT CAST WHEEL,80000.0
PAKET CEBAN,SUPRA X 125 HELM IN FI,10000.0
JASA PASANG 50000,NEW SCOOPY PRESTIGE,50000.0
JASA PASANG 300000,VARIO 160 ABS,300000.0
JASA PASANG 30000,VARIO 150 MMC,30000.0
PERBAIKAN MASTER REM BELAKANG,VARIO 125 CBS,25000.0
PENGGANTIAN KANVAS REM DEPAN,VARIO 160 CBS,25000.0
PERBAIKAN REM BLKNG,NEW VARIO 125 CBS,30000.0
PENGGANTIAN OLI MESIN,NEW SUPRA X 125 SW FI MMC,5000.0
JASA PASANG 75000,CB150R STREETFIRE,75000.0
JASA PASANG 95000,NEW VARIO 125 CBS-ISS,95000.0
JASA PASANG 50000,VARIO 160 CBS,50000.0
JASA PASANG 40000,BEAT POP ESP CW PIXEL,40000.0
PENGGANTIAN BAN BELAKANG,VARIO TECHNO NON CBS,30000.0
PENGGANTIAN BAN DEPAN,VARIO TECHNO NON CBS,30000.0
PAKET GOCENG,NEW VARIO 125 CBS-ISS,5000.0
PERBAIKAN BOHLAM LAMPU DEPAN / SOCKET ,NEW PCX 150 CBS,40000.0
PAKET CEBAN,SONIC 150R MATTE BLACK,10000.0
PERBAIKAN KANVAS REM BELAKANG * ABS,BEAT SW FI MMC,0.0
PERBAIKAN SARINGAN UDARA,VERZA CAST WHEEL,5000.0
SERVICE GRATIS (CSR),NEW BEAT CAST WHEEL,0.0
PENGGANTIAN KANVAS REM BELAKANG,VARIO FI,25000.0
PENGGANTIAN CVT,VARIO 150 SPORTY,55000.0
JASA PASANG 60000,VARIO 125 CBS-ISS MMC,60000.0
SERVIS PAKET RINGAN PERAWATAN,BEAT,39000.0
GANTI OLI PLUS PENGGANTIAN,PCX160 CBS,5000.0
JASA PASANG 50000,BEAT FI CBS,50000.0
PENGGANTIAN STANDAR TENGAH,NEW CB150R STREETFIRE,25000.0
PERBAIKAN DUDUKAN PLAT NOMOR + BAUT,NEW VARIO 125 CBS,5000.0
JASA PASANG 25000,NEW SCOOPY FASHION JKT,23000.0
PAKET KURAS TANGKI,NEW VARIO 125 CBS-ISS,50000.0
JASA PASANG 65000,NEW PCX 150 CBS,65000.0
PERBAIKAN BELT DRIVE / ROLLER,NEW PCX 150 CBS,65000.0
JASA PASANG 85000,NEW VARIO TECHNO PGM FI,85000.0
JASA PASANG 35000,NEW VARIO TECHNO PGM FI,35000.0
PENGGANTIAN BUSI,NEW VARIO ESP CBS ADVANCE,5000.0
JASA PASANG 20000,CB150 VERZA CW,20000.0
PAKET PEMBERSIHAN CVT,BeAT Sporty DLX Smart Key,60000.0
CEK AJA DULU,REVO DISK BRAKE,0.0
PENGGANTIAN MINYAK REM,NEW SUPRA GTR150 EXCLUSIVE,20000.0
JASA PASANG 50000,NEW SUPRA GTR150 EXCLUSIVE,50000.0
PENGGANTIAN OLI MESIN,NEW SUPRA GTR150 EXCLUSIVE,20000.0
PERBAIKAN MASTER REM BELAKANG,SCOOPY ESP,30000.0
JASA PASANG 85000,GENIO CBS,85000.0
PENGGANTIAN OLI MESIN,SUPRA X 125 CW HELM IN,5000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,SUPRA X 125 CW HELM IN,80000.0
JASA PASANG 60000,SUPRA X 125 CW MMC,60000.0
PERBAIKAN MASTER REM DEPAN,NEW BEAT CAST WHEEL,25000.0
PERBAIKAN STATOR COMP / SPULL,NEW BEAT CAST WHEEL,30000.0
PAKET RESET FI,PCX 160 CBS,85000.0
PENGGANTIAN BAN BELAKANG,VARIO CAST WHEEL,20000.0
PAKET SERVIS PLATINUM,VARIO 160 CBS,0.0
PAKET SIAP MUDIK 2025,NEW SCOOPY PRESTIGE,50000.0
JASA PASANG 80000,NEW PCX 150 CBS,80000.0
PENGGANTIAN SARINGAN UDARA,VARIO ESP CBS ADV MMC,0.0
PROMO MERDEKA 2,BEAT SPORTY CBS ISS,15000.0
PAKET SIAP MUDIK 2025,BeAT Street,50000.0
CEK AJA DULU,NEW PCX 150 CBS,0.0
JASA PASANG 35000,BeAT Sporty CBS ISS Deluxe,35000.0
PERBAIKAN SARINGAN UDARA,NEW BEAT CAST WHEEL,5000.0
SERVIS PAKET RINGAN PERAWATAN,NEW BLADE R 125 FI,80000.0
JASA PASANG 5000,SCOOPY FASHION,5000.0
JASA PASANG 45000,NEW SCOOPY STYLISH,45000.0
PEMERIKSAAN KELISTRIKAN,SPACY CW HELM IN FI,25000.0
PENGGANTIAN OLI MESIN,KARISMA 125,0.0
PENGGANTIAN BAN DEPAN,KARISMA 125,15000.0
PEMERIKSAAN KELISTRIKAN,NEW CBR 150R STD,25000.0
JASA PASANG HANDLE REM ,ALL NEW SCOOPY STYLISH,15000.0
PENGGANTIAN KANVAS REM DEPAN,VARIO TECHNO 125 CBS ISS,15000.0
KPB 4,GENIO CBS,0.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,NEW CBR 150R,165000.0
PAKET RESET FI,Beat Sporty,10000.0
PENGGANTIAN AKI,BEAT FI SW,10000.0
JASA PASANG 10000,NEW SUPRA X 125 FI SW,10000.0
PENGGANTIAN MINYAK REM,SUPRA X 125 SW,25000.0
JASA PASANG 35000,SUPRA X 125 HELM IN FI,35000.0
SERVICE PERAWATAN BERKALA,SUPRA X 125 HELM IN FI,95000.0
PENGGANTIAN KANVAS REM BELAKANG * ( CAKRAM ),SUPRA X 125 HELM IN FI,30000.0
JASA PASANG 55000,BeAT Sporty CBS,55000.0
SERVIS PAKET RINGAN PERAWATAN,VARIO ESP CBS ADV MMC,85000.0
PENGGANTIAN OLI GARDAN,PCX 150,0.0
JASA PASANG 45000,BEAT FI SW,45000.0
PERBAIKAN KABEL KOPLING,BEAT STREET,0.0
PEMERIKSAAN LAIN - LAIN,CBR 250RR ABS+QS,0.0
JASA PASANG 15000,SCOOPY FI,15000.0
PERBAIKAN COM STEER,VARIO 125 CBS MMC,35000.0
GANTI OLI PLUS PENGGANTIAN,BeAT Sporty CBS ISS Deluxe,0.0
SERVICE MEDIUM,BEAT SPORTY CBS,18000.0
PENGGANTIAN STANDAR TENGAH,BeAT Sporty CBS,35000.0
PERBAIKAN SARINGAN UDARA,REVO CW,0.0
PERBAIKAN BODY COVER SET,NEW BEAT CAST WHEEL,50000.0
JASA PASANG 55000,NEW SCOOPY PRESTIGE JKT,55000.0
JASA PASANG 45000,NEW PCX 150 ABS,45000.0
PEMERIKSAAN KELISTRIKAN,CB150R STREETFIRE,69000.0
PENGGANTIAN BOHLAM SOCKET HEADLIGHT,VARIO 125 CBS,25000.0
PENGGANTIAN BEARING BELAKANG,VARIO 125 CBS,30000.0
PENGGANTIAN COM STEER,NEW SCOOPY STYLISH,75000.0
JASA PASANG 50000,New Vario 150,50000.0
PERBAIKAN BOHLAM LAMPU DEPAN / SOCKET ,BEAT FI CW,5000.0
PENGGANTIAN BUSI,BEAT FI CBS,15000.0
SERVIS PAKET CVT PLUS,PCX160 CBS,50000.0
JASA PASANG 40000,Genio CBS,40000.0
PAKET CEBAN,REVO 110 SPOKE WHEEL,10000.0
JASA PASANG 60000,ALL NEW SCOOPY STYLISH,60000.0
PERBAIKAN CVT,VARIO 110 CBS ISS,15000.0
PENGGANTIAN KANVAS REM BELAKANG * ( CAKRAM ),VARIO 125 CBS,30000.0
PAKET GOCENG,NEW SUPRA X 125 CW FI MMC,5000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),GENIO CBS ISS,0.0
JASA PASANG 215000,VARIO 150,215000.0
PENGGANTIAN BUSI,BLADE,10000.0
JASA PASANG 35000,NEW BEAT SPOKE WHEEL,35000.0
JASA PASANG 45000,BEAT SPORTY CBS,45000.0
JASA PASANG 55000,VARIO 125 CBS ISS,55000.0
JASA PASANG 165000,VARIO 150,165000.0
JASA PASANG 300000,VARIO 150,300000.0
PERBAIKAN SARINGAN UDARA,NEW VARIO 150,0.0
PENGGANTIAN GEAR BOX,VARIO 125 CBS ISS,17000.0
PENGGANTIAN MASTER REM DEPAN,VARIO 150,45000.0
SERVICE PERAWATAN BERKALA,VARIO 150,110000.0
PENGGANTIAN HANDLE REM BELAKANG,VARIO 150,20000.0
JASA PASANG 70000,VARIO 150 MMC,70000.0
CEK AJA DULU,BLADE,0.0
JASA PASANG 45000,BeAT Sporty CBS ISS,45000.0
SERVIS PAKET RINGAN PERAWATAN,New Vario 150,155000.0
JASA PASANG 55000,BEAT STREET CBS,55000.0
PENGGANTIAN SARINGAN UDARA,SUPRA X 125-R,5000.0
JASA PASANG 240000,ADV160 ABS,240000.0
JASA PASANG 90000,VARIO 125 CBS ISS,90000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO TECHNO,95000.0
PENGGANTIAN SARINGAN UDARA,VARIO 125 CBS MMC,15000.0
JASA PASANG 250000,SUPRA X,250000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,BEAT POP CW,20000.0
PENGGANTIAN KANVAS REM DEPAN,BEAT POP CW,30000.0
PENGGANTIAN CVT,ALL NEW SCOOPY SPORTY,50000.0
PENGGANTIAN KANVAS REM BELAKANG,NEW PCX 150,15000.0
PENGGANTIAN KANVAS REM DEPAN,NEW PCX 150,15000.0
PENGGANTIAN KANVAS KOPLING,PCX 160 CBS,50000.0
PENGGANTIAN SARINGAN UDARA,VARIO 125 CBS ISS SP,10000.0
SERVIS PAKET RINGAN PERAWATAN,VARIO TECHNO 125 FI CBS,90000.0
JASA PASANG 30000,CRF150L,30000.0
CEK AJA DULU,NEW SUPRA X 125 CW FI MMC,0.0
PENGGANTIAN BEARING DEPAN,CB150R STREETFIRE,15000.0
PEMERIKSAAN LAIN - LAIN,ADV150 ABS,0.0
PENGGANTIAN MINYAK REM,NEW SUPRA X 125 FI CW,35000.0
PAKET PEMBERSIHAN CVT,VARIO TECHNO 125 FI CBS,35000.0
PENGGANTIAN MASTER REM DEPAN,NEW PCX 150 ABS,130000.0
PENGGANTIAN BOHLAM SOCKET HEADLIGHT,REVO X,25000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,ALL NEW CB150R STREETFIRE,85000.0
JASA PASANG 65000,GENIO CBS,65000.0
JASA PASANG 25000,New Vario 150,25000.0
PENGGANTIAN CVT,New Vario 150,60000.0
PENGGANTIAN OLI MESIN,NEW SUPRA X 125 FI SW,500.0
PENGGANTIAN MINYAK REM,NEW SUPRA X 125 FI SW,28000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW SUPRA X 125 FI SW,75000.0
JASA PASANG 50000,SUPRA GTR 150,50000.0
PENGGANTIAN HEADLIGHT UNIT,BEAT SPORTY CBS ISS,46000.0
JASA PASANG 5000,SCOOPY PRESTIGE,5000.0
PERBAIKAN KUNCI SET,VARIO 150,50000.0
BONGKAR MESIN,VARIO TECHNO NON CBS,250000.0
JASA PASANG 60000,VARIO TECHNO NON CBS,60000.0
PERBAIKAN RINGAN,SPACY CW HELM IN FI,40000.0
JASA PASANG 40000,REVO 110 SPOKE WHEEL,40000.0
PENGGANTIAN BUSI,SCOOPY,0.0
PENGGANTIAN OLI GARDAN,SCOOPY,0.0
PENGGANTIAN KANVAS REM DEPAN,ALL NEW CBR 150R,20000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),ALL NEW CBR 150R,45000.0
PERBAIKAN COM STEER,ALL NEW CBR 150R,20000.0
PAKET CEBAN,GENIO CBS ISS,10000.0
JASA PASANG 135000,VARIO 125 CBS ISS SP,135000.0
JASA PASANG 80000,VARIO 160 CBS,80000.0
PERBAIKAN STANDAR TENGAH,BEAT CW FI MMC,20000.0
JASA PASANG 5000,SUPRA X 125 CW,5000.0
JASA PASANG 100000,PCX160 CBS,100000.0
SERVIS PAKET LENGKAP PERAWATAN,SPACY SPOKE WHEEL,95000.0
SERVIS PAKET CVT PLUS,NEW PCX 150,50000.0
PERBAIKAN BOHLAM SOCKET HEADLIGHT,BEAT FI CW,10000.0
PERBAIKAN BAN DEPAN,SONIC 150R MATTE BLACK,30000.0
JASA PASANG 10000,CB150 VERZA SW,10000.0
JASA PASANG 125000,PCX 160 CBS,125000.0
JASA PASANG 60000,BeAT Sporty CBS ISS,60000.0
SERVIS PAKET RINGAN PERAWATAN,REVO 110 SPOKE WHEEL,45000.0
PAKET SERVIS PLATINUM,BeAT Sporty CBS,0.0
PERBAIKAN COM STEER,BEAT POP CW,20000.0
PAKET CEBAN,SUPRA X 125 DISK BRAKE,10000.0
PAKET SIAP MUDIK 2025,NEW BEAT CAST WHEEL,50000.0
CEK AJA DULU,ALL NEW CB150R STREETFIRE,0.0
PERBAIKAN KABEL REM BELAKANG,VARIO TECHNO 125 FI CBS,15000.0
PERBAIKAN FUEL PUMP,VARIO 150 MMC,50000.0
PENGGANTIAN DAMPER / KARET TROMOL,SCOOPY FI,15000.0
PERBAIKAN BOHLAM LAMPU DEPAN / SOCKET ,BEAT SPORTY CBS ISS,15000.0
PENGGANTIAN OLI MESIN,VARIO 150 NEW ACC,5000.0
SERVIS PAKET CVT PLUS,VARIO 150 SPORTY,50000.0
PENGGANTIAN KANVAS REM DEPAN,BEAT STREET,20000.0
PENGGANTIAN KANVAS REM BELAKANG,BEAT STREET,25000.0
JASA PASANG 60000,VARIO 160 CBS,60000.0
JASA CEK KILAT,ADV160 CBS,1.0
SPECIAL MATIC 39K,SCOOPY ESP,39000.0
PERBAIKAN KANVAS REM DEPAN,VARIO 150 MMC,15000.0
SERVIS PAKET RINGAN PERAWATAN,PCX160 CBS,155000.0
PAKET GOCENG,CBR 150R STD,5000.0
PERBAIKAN KANVAS REM DEPAN,NEW VARIO 125 CBS,15000.0
SPECIAL MATIC 50K,VARIO 150,50000.0
PAKET SIAP MUDIK 2025,BEAT STREET,15000.0
JASA PASANG 145000,BEAT SPORTY CW,145000.0
PAKET GOCENG,SONIC 150R,5000.0
PENGGANTIAN KABEL SPEEDO,BEAT SPORTY CBS ISS,15000.0
PAKET PEMBERSIHAN CVT,VARIO 125 CBS MMC,35000.0
PERBAIKAN FUEL PUMP,VARIO TECHNO 125 FI CBS,25000.0
PENGGANTIAN AKI,NEW SUPRA X 125 FI SW,0.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,SUPRA X 125 CW MMC,10000.0
PAKET RESET FI,BeAT Sporty CBS,35000.0
JASA PASANG 55000,NEW SUPRA X 125 FI CW,55000.0
CEK AJA DULU,ALL NEW SCOOPY STYLISH,0.0
JASA PASANG 5000,NEW VARIO TECHNO CBS,0.0
SPECIAL MATIC 39K,PCX 160 CBS,39000.0
JASA PASANG 60000,VARIO 150 MMC,60000.0
JASA PASANG 300000,NEW PCX 150 ABS,300000.0
JASA PASANG 100000,NEW PCX 150 ABS,100000.0
SERVIS PAKET CVT PLUS,NEW PCX 150 ABS,65000.0
PAKET RESET FI,NEW PCX 150 ABS,85000.0
JASA PASANG 150000,NEW PCX 150 ABS,150000.0
PERBAIKAN MASTER REM DEPAN,BEAT SPORTY CW,15000.0
JASA PASANG 250000,GENIO CBS ISS,250000.0
PERBAIKAN MASTER REM DEPAN,VARIO 150,0.0
PAKET SERVIS PLATINUM,BEAT FI CBS,145000.0
PENGGANTIAN CVT,BEAT,60000.0
PENGGANTIAN SHOCKBREAKER DEPAN,VARIO 150,90000.0
PENGGANTIAN KANVAS REM DEPAN,STYLO 160 ABS,15000.0
PENGGANTIAN BUSI,BEAT STREET,10000.0
PENGGANTIAN SARINGAN UDARA,BEAT STREET,15000.0
PERBAIKAN STANDAR TENGAH,NEW VARIO TECHNO PGM FI,20000.0
PERBAIKAN BAN BELAKANG,BEAT SPORTY CW,15000.0
PERBAIKAN STANDAR TENGAH,VARIO 150,30000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),CB150 VERZA CW,50000.0
PERBAIKAN BAN BELAKANG,VARIO 125 CBS ISS,25000.0
JASA PASANG 30000,SUPRA X 125 SW MMC,30000.0
PERBAIKAN FUEL PUMP,ADV160 CBS,60000.0
JASA PASANG 20000,VARIO 160 CBS,20000.0
SERVICE CVT,BeAT Sporty DLX Smart Key,50000.0
PAKET RESET FI,VARIO 125 CBS ISS,50000.0
JASA PASANG 80000,NEW VARIO 150,80000.0
PERBAIKAN COVER HANDLE GETAR,NEW SUPRA X 125 CW FI MMC,10000.0
KPB 4,NEW SCOOPY PRESTIDGE,0.0
PERBAIKAN BAN DEPAN,VARIO 125 CBS-ISS MMC,30000.0
BONGKAR MESIN,BeAT Sporty CBS,450000.0
JASA PASANG 75000,BEAT FI CW,75000.0
PENGGANTIAN GEAR SET ( DRIVE CHAIN KIT ),VARIO TECHNO NON CBS,0.0
PERBAIKAN BAN DEPAN,BEAT SPORTY CBS ISS,20000.0
JASA PASANG 95000,SONIC 150R,95000.0
PENGGANTIAN MINYAK REM,SONIC 150R,55000.0
PERBAIKAN FOOT STEP,REVO FIT,20000.0
PAKET PEMBERSIHAN CVT,BEAT STREET,15000.0
PERBAIKAN KANVAS REM DEPAN,ALL NEW SCOOPY SPORTY,20000.0
PERBAIKAN KANVAS REM BELAKANG,PCX 150,35000.0
JASA PASANG 50000,BEAT,50000.0
PERBAIKAN HEADLIGHT UNIT,PCX 160 ABS,25000.0
JASA PASANG 70000,NEW SCOOPY PRESTIGE JKT,70000.0
PENGGANTIAN MINYAK REM,VARIO TECHNO 125 FI ISS,17000.0
PENGGANTIAN RADIATOR COOLANT,NEW CBR 150R ABS,25000.0
JASA PASANG 5000,REVO CW,0.0
PAKET KURAS TANGKI,BEAT STREET,40000.0
CEK AJA DULU,NEW SCOOPY PRESTIGE,0.0
CEK AJA DULU,NEW VARIO 150,0.0
PERBAIKAN COVER INJEKAN ,VARIO 125 CBS,35000.0
PAKET SERVIS PLATINUM,BLADE,70000.0
SPECIAL MATIC 39K,NEW PCX 150 ABS,39000.0
JASA PASANG 5000,SUPRA X 125 SW MMC,5000.0
JASA PASANG 5000,NEW SUPRA GTR150 SPORTY,5000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,VARIO 125 CBS ISS,25000.0
PEMERIKSAAN KELISTRIKAN,VARIO TECHNO 125 CBS ISS,30000.0
JASA PASANG 30000,NEW SCOOPY FASHION,30000.0
JASA PASANG 85000,NEW SCOOPY FASHION,85000.0
JASA PASANG 10000,SUPRA X 125 SW MMC,10000.0
PERBAIKAN BAN BELAKANG,SUPRA X 125 SW MMC,0.0
JASA PASANG 5000,NEW SCOOPY FASHION,5000.0
PENGGANTIAN OLI MESIN,BEAT POP ESP CW COMIC,8000.0
PASANG,PCX160 RoadSync,20000.0
PENGGANTIAN OLI GARDAN,SPACY CW HELM IN FI,0.0
KPB 1,NEW BEAT CAST WHEEL,0.0
PENGGANTIAN OLI MESIN,LEGENDA,5000.0
PENGGANTIAN BUSI,BeAT Street,0.0
JASA PASANG 50000,BeAT Sporty CBS ISS,50000.0
PENGGANTIAN SARINGAN UDARA,ALL NEW SCOOPY PLAYFUL,0.0
PENGGANTIAN BUSI,ALL NEW SCOOPY PLAYFUL,0.0
PERBAIKAN STANDAR TENGAH,VARIO 150 SPORTY,0.0
PENGGANTIAN KANVAS REM BELAKANG,NEW SUPRA X 125 FI SW,20000.0
PENGGANTIAN BEARING DEPAN,BEAT SPORTY CBS,35000.0
JASA PASANG 120000,BeAT Sporty CBS,120000.0
PERBAIKAN BOHLAM LAMPU DEPAN / SOCKET ,NEW PCX 150 ABS,0.0
PERBAIKAN BAN DEPAN,NEW PCX 150 ABS,30000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO CAST WHEEL,140000.0
JASA PASANG 150000,PCX 160 ABS,150000.0
JASA PASANG 20000,VARIO 110 CBS,20000.0
SERVICE BERKALA TYPE MATIC 110-125CC,BEAT SPORTY CW,95000.0
SERVIS PAKET CVT PLUS,VARIO 110 CBS ISS,52000.0
PERBAIKAN KABEL REM BELAKANG,NEW VARIO 125 CBS-ISS,15000.0
JASA PASANG 65000,SUPRA X 125 CW MMC,65000.0
PERBAIKAN BAN DEPAN,BEAT SPORTY CW,20000.0
PAKET KURAS TANGKI,BEAT STREET CBS,70000.0
SPECIAL MATIC 39K,GENIO CBS ISS,39000.0
SERVICE LENGKAP ADV 160,ADV160 CBS,145000.0
JASA PASANG 10000,BEAT SPORTY CBS ISS DELUXE,9000.0
PENGGANTIAN OLI MESIN,BEAT SPORTY CBS ISS DELUXE,0.0
SERVIS THORTTLE BODY,VARIO 125 CBS ISS,35000.0
PENGGANTIAN BEARING BELAKANG,CRF150L,25000.0
PAKET CEBAN,VARIO 125 CBS-ISS MMC,10000.0
JASA PASANG 60000,NEW PCX 150 CBS,60000.0
PAKET KURAS TANGKI,BEAT SPORTY CW,70000.0
SPECIAL MATIC 50K,BeAT Street,50000.0
JASA PASANG 65000,NEW SCOOPY SPORTY,65000.0
PEMERIKSAAN LAIN - LAIN,CB150R STREETFIRE SPECIAL,0.0
JASA PASANG 10000,CB150R STREETFIRE SPECIAL,10000.0
PENGGANTIAN BAN BELAKANG,BEAT POP CW,15000.0
PERBAIKAN COVER HANDLE GETAR,SCOOPY ESP,10000.0
SERVICE GRATIS (CSR),Beat Sporty,0.0
PERBAIKAN CVT,PCX160 CBS,40000.0
PERBAIKAN BAN DEPAN,VARIO 125 CBS ISS,20000.0
PAKET KURAS MASTER REM,NEW VARIO TECHNO PGM FI,35000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,VARIO 110 CBS,20000.0
JASA PASANG 40000,NEW SCOOPY FASHION JKT,40000.0
PAKET PEMBERSIHAN CVT,SUPRA X 125 R DD,0.0
JASA PASANG 5000,BeAT Sporty DLX Smart Key,5000.0
PENGGANTIAN COM STEER,NEW SCOOPY SPORTY,65000.0
PENGGANTIAN CVT,NEW SCOOPY SPORTY,50000.0
PENGGANTIAN MINYAK REM,NEW SCOOPY SPORTY,35000.0
JASA PASANG 50000,CB150 VERZA CW,50000.0
PENGGANTIAN PIRINGAN CAKRAM DEPAN,CB150 VERZA CW,25000.0
JASA PASANG 90000,BEAT SPORTY CBS,90000.0
JASA PASANG 125000,ADV160 CBS,125000.0
PAKET RESET FI,BeAT Sporty CBS ISS Deluxe,85000.0
BONGKAR MESIN,NEW VARIO TECHNO PGM FI,450000.0
PAKET KURAS OLI SHOCK,SUPRA X 125 CW MMC,50000.0
JASA PASANG 100000,NEW VARIO TECHNO PGM FI,100000.0
JASA PASANG 125000,BEAT FI SW,125000.0
JASA PASANG 15000,VARIO CAST WHEEL,15000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT SPORTY DLX SMART KEY,98000.0
JASA PASANG 80000,CB150R STREETFIRE,80000.0
JASA PASANG 190000,VARIO 125 CBS,190000.0
PAKET SERVICE LENGKAP INJECTOR + STEAM,VARIO 125 CBS,170000.0
KELISTRIKAN RINGAN,SUPRA X 125 CW MMC,55000.0
PENGGANTIAN DAMPER / KARET TROMOL,BEAT SPORTY CW,0.0
BONGKAR MESIN,NEW VARIO 125 CBS,400000.0
JASA PASANG 180000,NEW VARIO 125 CBS,180000.0
PENGGANTIAN AKI,NEW SCOOPY PRESTIGE,12000.0
PENGGANTIAN SHOCKBREAKER DEPAN,BEAT FI CW,80000.0
JASA PASANG 95000,BEAT FI CW,95000.0
PAKET SERVIS PUBLIC AREA,SCOOPY ESP,65000.0
PAKET INJECTOR CLEANER,NEW SCOOPY PRESTIGE,38000.0
PENGGANTIAN COM STEER,BeAT Sporty CBS,55000.0
JASA PASANG 15000,NEW SUPRA X 125 CW FI MMC,15000.0
PAKET KURAS OLI SHOCK,BEAT STREET CBS,25000.0
JASA PASANG 125000,BEAT SPORTY CW,125000.0
JASA PASANG 80000,VARIO CAST WHEEL,80000.0
JASA PASANG 15000,SUPRA FIT D,15000.0
JASA PASANG 10000,BEAT POP CW,10000.0
PENGGANTIAN KANVAS REM DEPAN,GENIO CBS ISS,15000.0
SERVIS PAKET CVT PLUS,GENIO CBS ISS,50000.0
PERBAIKAN BAN BELAKANG,NEW VARIO 150,25000.0
PENGGANTIAN SEAL 29X44X7,BEAT SPORTY CW,100000.0
PEMERIKSAAN KELISTRIKAN,ADV150 CBS,100000.0
PEMERIKSAAN KELISTRIKAN,BEAT CW FI MMC,50000.0
JASA PASANG 15000,NEW MEGA PRO CW,15000.0
PERBAIKAN SARINGAN UDARA,NEW MEGA PRO CW,0.0
JASA PASANG 15000,NEW VARIO ESP CBS ADVANCE,15000.0
PAKET KURAS RADIATOR,BEAT FI CW,0.0
PROMO MERDEKA 2,BEAT SPORTY CW,15000.0
PENGGANTIAN KAMPAS REM DEPAN,VARIO 160 CBS,20000.0
JASA PASANG 25000,NEW VARIO ESP CBS ADVANCE,25000.0
PAKET KURAS RADIATOR,NEW VARIO ESP CBS ADVANCE,0.0
JASA PASANG 30000,NEW CBR250RR ABS,30000.0
PENGGANTIAN MINYAK REM,PCX HYBRID,45000.0
KPB 2,NEW SCOOPY PRESTIDGE,0.0
JASA PASANG 10000,PCX 160 e:HEV,10000.0
JASA PASANG 15000,VARIO 110 CBS ISS,15000.0
JASA PASANG 55000,VARIO 125 CBS MMC,55000.0
JASA PASANG 60000,BEAT SPORTY CBS,60000.0
SERVICE PAKET LENGKAP PERAWATAN,NEW SCOOPY STYLISH,95000.0
STEL ULANG,BeAT Street,0.0
PENGGANTIAN OLI SHOCKBREAKER,BeAT Street,60000.0
JASA PASANG 170000,NEW VARIO TECHNO PGM FI,170000.0
PEMERIKSAAN LAIN - LAIN,NEW VARIO,0.0
JASA PASANG 15000,VARIO 150 SPORTY,15000.0
JASA PASANG 15000,VARIO 125 CBS MMC,15000.0
VISIT FEE,BEAT FI CW,0.0
PAKET INJECTOR CLEANER,ADV 160 ABS,40000.0
PAKET PEMBERSIHAN CVT,ADV 160 ABS,0.0
JASA PASANG 10000,STYLO 160 ABS,10000.0
PERBAIKAN DAMPER / KARET TROMOL,New Vario 150,35000.0
LCR GANTI,BeAT Sporty CBS ISS,0.0
PAKET SIAP MUDIK 2025,VARIO 160 ABS,50000.0
PENGGANTIAN BUSI,VARIO 125 CBS MMC,0.0
PERBAIKAN BODY COVER SET,BEAT SPORTY CBS ISS,40000.0
JASA PASANG 50000,ADV150 ABS,50000.0
